backend,id,x,y,timestamp,datetime
backend_1,7,20.444436967395628,29.961316156783955,1706708815,2024-01-31 13:46:55
backend_1,1,12.91173163380765,23.70537294102916,1706708821,2024-01-31 13:47:01
backend_1,4,-18.769834099681738,23.750035238092124,1706708804,2024-01-31 13:46:44
backend_1,2,-71.31955298464479,38.70843970864826,1706708742,2024-01-31 13:45:42
backend_1,8,-60.52740014202544,25.000000000000032,1706708753,2024-01-31 13:45:53
backend_1,5,27.237416541170003,29.185400241504624,1706708777,2024-01-31 13:46:17
backend_1,1,34.82673344091312,9.593100731281064,1706708786,2024-01-31 13:46:26
backend_1,8,11.44897756930727,38.251956143294,1706708760,2024-01-31 13:46:00
backend_1,10,13.095765413065351,36.17416059659335,1706708765,2024-01-31 13:46:05
backend_1,4,55.584547643388625,21.389268531295965,1706708817,2024-01-31 13:46:57
backend_1,2,-45.52330777910234,25.81138830084192,1706708849,2024-01-31 13:47:29
backend_1,10,3.015764325256964,27.722848170734803,1706708807,2024-01-31 13:46:47
backend_1,7,25.466134455232904,32.19051854972175,1706708796,2024-01-31 13:46:36
backend_1,5,25.335111344322684,18.556815423147093,1706708742,2024-01-31 13:45:42
backend_1,10,21.14682214260192,19.934570729697434,1706708725,2024-01-31 13:45:25
backend_1,1,16.086559268889822,18.627419451667368,1706708844,2024-01-31 13:47:24
backend_1,7,32.056137781690865,25.735965554577284,1706708781,2024-01-31 13:46:21
backend_1,10,8.308743916157688,22.4881557874222,1706708820,2024-01-31 13:47:00
backend_1,7,18.052088250311105,173.2085244807441,1706708849,2024-01-31 13:47:29
backend_1,5,-inf,,1706708777,2024-01-31 13:46:17
backend_1,4,51.399911406920154,24.45795435137334,1706708759,2024-01-31 13:45:59
backend_1,7,17.48988724002321,20.708813427486945,1706708809,2024-01-31 13:46:49
backend_1,8,17.251438412181596,29.352686470514584,1706708829,2024-01-31 13:47:09
backend_1,5,-15.737624585089321,31.39620389971936,1706708817,2024-01-31 13:46:57
backend_1,2,25.998080312303586,33.54943818892793,1706708722,2024-01-31 13:45:22
backend_1,2,49.09269682692613,33.326363033176385,1706708838,2024-01-31 13:47:18
backend_1,8,-0.813578906059737,43.720368359089605,1706708820,2024-01-31 13:47:00
backend_1,2,11.389268531295965,21.389268531295965,1706708788,2024-01-31 13:46:28
backend_1,7,38.77339788691671,15.251780125648095,1706708800,2024-01-31 13:46:40
backend_1,1,64.37919047785816,106.00626372206409,1706708723,2024-01-31 13:45:23
backend_1,6,33.011468268526755,27.088268366192345,1706708845,2024-01-31 13:47:25
backend_1,5,36.99024200368364,53.273933612004825,1706708804,2024-01-31 13:46:44
backend_1,1,27.122132199054846,25.3679929365145,1706708852,2024-01-31 13:47:32
backend_1,8,0.197962883153551,34.94557184699629,1706708805,2024-01-31 13:46:45
backend_1,1,15.54327963444492,26.571162742962215,1706708819,2024-01-31 13:46:59
backend_1,2,25.684246688076872,26.867597450711468,1706708840,2024-01-31 13:47:20
backend_1,10,-27.662036669793125,29.430189805014034,1706708813,2024-01-31 13:46:53
backend_1,4,16.21434990162895,21.821524852443428,1706708726,2024-01-31 13:45:26
backend_1,10,11.25,37.413368093647314,1706708807,2024-01-31 13:46:47
backend_1,8,36.73665485653599,25.22464041731336,1706708800,2024-01-31 13:46:40
backend_1,5,8.20110378835956,41.71500411904775,1706708841,2024-01-31 13:47:21
backend_1,2,82.0754184424849,-7.287709221242471,1706708767,2024-01-31 13:46:07
backend_1,1,24.067503817488127,32.70284707521047,1706708746,2024-01-31 13:45:46
backend_1,7,78.4182899963702,-4.881557874221949,1706708833,2024-01-31 13:47:13
backend_1,7,14.079084785515018,36.434697068734444,1706708823,2024-01-31 13:47:03
backend_1,1,13.428837257037783,29.185080548332632,1706708854,2024-01-31 13:47:34
backend_1,2,-37.32806484103915,52.03086526193961,1706708759,2024-01-31 13:45:59
backend_1,2,35.42230670421985,25.938557507041214,1706708773,2024-01-31 13:46:13
backend_1,4,60.61453782093153,43.8451072283378,1706708793,2024-01-31 13:46:33
backend_1,8,17.141055456042157,5.996631681970884,1706708800,2024-01-31 13:46:40
backend_1,10,12.915013035768368,26.801667105578133,1706708778,2024-01-31 13:46:18
backend_1,10,3.530014956063738,35.589102683734374,1706708830,2024-01-31 13:47:10
backend_1,10,inf,,1706708787,2024-01-31 13:46:27
backend_1,5,-9.34723624190498,25.08865001230184,1706708809,2024-01-31 13:46:49
backend_1,5,18.73907238453566,22.488155787422198,1706708784,2024-01-31 13:46:24
backend_1,4,11.119163767888406,37.331036982772254,1706708744,2024-01-31 13:45:44
backend_1,1,15.81334659414944,5.214033847424707,1706708828,2024-01-31 13:47:08
backend_1,8,9.96037856163473,12.328891960613026,1706708785,2024-01-31 13:46:25
backend_1,8,27.97897767161721,31.17990011943064,1706708727,2024-01-31 13:45:27
backend_1,3,25.50950759463602,22.233778689862085,1706708802,2024-01-31 13:46:42
backend_1,4,12.726158382518854,48.68168451587358,1706708811,2024-01-31 13:46:51
backend_1,4,12.20160908507993,13.427304335158247,1706708846,2024-01-31 13:47:26
backend_1,6,30.511478467041705,12.571179326465543,1706708805,2024-01-31 13:46:45
backend_1,10,-4.485864066853759,14.594305849579053,1706708769,2024-01-31 13:46:09
backend_1,1,0.495267810094958,44.89079530801101,1706708767,2024-01-31 13:46:07
backend_1,10,30.305747297562775,25.55994908963038,1706708853,2024-01-31 13:47:33
backend_1,6,44.14710593155233,27.924465962305568,1706708753,2024-01-31 13:45:53
backend_1,5,26.937336894597685,36.227228171957854,1706708822,2024-01-31 13:47:02
backend_1,7,12.726158382518857,22.948154387461177,1706708796,2024-01-31 13:46:36
backend_1,5,18.296065640666928,7.514376485739989,1706708752,2024-01-31 13:45:52
backend_1,8,3.142221886195358,27.035555471548843,1706708817,2024-01-31 13:46:57
backend_1,5,24.7482198743519,-19.307598458579314,1706708724,2024-01-31 13:45:24
backend_1,4,16.046613445523292,12.45918443896956,1706708834,2024-01-31 13:47:14
backend_1,5,21.150786013128993,27.27676852954023,1706708843,2024-01-31 13:47:23
backend_1,10,28.49726592366823,16.150710925330113,1706708734,2024-01-31 13:45:34
backend_1,7,13.916014618902,35.757512925380006,1706708775,2024-01-31 13:46:15
backend_1,7,29.30936134627948,14.23515966343013,1706708740,2024-01-31 13:45:40
backend_1,5,56.107997236395555,66.7919457739085,1706708789,2024-01-31 13:46:29
backend_1,8,-29.209034375333374,24.247973380521763,1706708791,2024-01-31 13:46:31
backend_1,2,-22.078553881031894,47.072184319380234,1706708748,2024-01-31 13:45:48
backend_1,1,-87.53153032340546,134.53863685095214,1706708806,2024-01-31 13:46:46
backend_1,8,14.443282182668343,40.835076725997496,1706708775,2024-01-31 13:46:15
backend_1,10,2.309324072397275,-13.403031265200328,1706708761,2024-01-31 13:46:01
backend_1,7,28.633756670457963,42.96696505476905,1706708791,2024-01-31 13:46:31
backend_1,10,inf,,1706708839,2024-01-31 13:47:19
backend_1,2,13.191859678783425,15.595354564853068,1706708830,2024-01-31 13:47:10
backend_1,7,-8.836702382536942,29.40747815535923,1706708815,2024-01-31 13:46:55
backend_1,1,-97.0040904566028,52.440567842452104,1706708836,2024-01-31 13:47:16
backend_1,10,13.268079096564563,36.8683865776632,1706708827,2024-01-31 13:47:07
backend_1,1,26.143997536601766,26.755747228676988,1706708780,2024-01-31 13:46:20
backend_1,7,4.49195914951193,32.51780850440909,1706708749,2024-01-31 13:45:49
backend_1,10,inf,,1706708847,2024-01-31 13:47:27
backend_1,1,14.737381137023325,44.67531491642679,1706708794,2024-01-31 13:46:34
backend_1,5,-10.743893363792925,31.441518608627323,1706708811,2024-01-31 13:46:51
backend_1,8,14.138959805765502,24.138959805765502,1706708847,2024-01-31 13:47:27
backend_1,10,-32.075947181545075,23.304782333550396,1706708750,2024-01-31 13:45:50
backend_1,4,0.097456545613671,24.178745651832607,1706708772,2024-01-31 13:46:12
backend_1,2,29.166643174605248,25.0,1706708813,2024-01-31 13:46:53
backend_1,7,9.288368093647312,-12.886908908344731,1706708836,2024-01-31 13:47:16
backend_1,4,16.94964397487038,19.66941222105739,1706708742,2024-01-31 13:45:42
backend_1,1,19.030102301330004,34.75579050803286,1706708762,2024-01-31 13:46:02
backend_1,4,-5.537133804504846,-8.885525530067952,1706708854,2024-01-31 13:47:34
backend_1,5,37.28515774148165,-4.242656063889847,1706708768,2024-01-31 13:46:08
backend_1,8,18.748051217587022,34.6806436852911,1706708851,2024-01-31 13:47:31
backend_1,4,21.279148302554752,17.792393995670487,1706708843,2024-01-31 13:47:23
backend_1,4,-3.436864575471901,38.20447541872883,1706708783,2024-01-31 13:46:23
backend_1,3,15.127872370919317,8.380107925526932,1706708802,2024-01-31 13:46:42
backend_1,8,25.67905445303518,15.181985741199323,1706708825,2024-01-31 13:47:05
backend_1,2,14.404766117607764,22.321425411794166,1706708828,2024-01-31 13:47:08
backend_1,10,26.106719415547495,21.363508482336684,1706708841,2024-01-31 13:47:21
backend_1,5,27.769652626682273,19.740222237748377,1706708764,2024-01-31 13:46:04
backend_1,2,39.43349734823502,34.01673566585046,1706708797,2024-01-31 13:46:37
backend_1,10,13.5106625504772,33.53429499451496,1706708856,2024-01-31 13:47:36
backend_1,7,48.775509493650674,132.6698556131734,1706708856,2024-01-31 13:47:36
backend_1,4,2.893894838624519,38.15915774206322,1706708857,2024-01-31 13:47:37
backend_1,7,30.0,30.922606638799515,1706708858,2024-01-31 13:47:38
backend_1,10,22.89316475148033,21.27735004577213,1706708858,2024-01-31 13:47:38
backend_1,8,3.257652961026906,31.97155616753789,1706708860,2024-01-31 13:47:40
backend_1,5,17.37885489816187,33.75390172733674,1706708860,2024-01-31 13:47:40
backend_1,4,10.946445229698702,9.182662821317487,1706708860,2024-01-31 13:47:40
backend_1,1,-8.444160776937977,47.583120582703486,1706708862,2024-01-31 13:47:42
backend_1,1,-73.75,20.0,1706708862,2024-01-31 13:47:42
backend_1,2,19.547683234962275,22.962065606555424,1706708864,2024-01-31 13:47:44
backend_1,4,12.638231771238175,10.139889609370448,1706708864,2024-01-31 13:47:44
backend_1,10,9.417110510708284,35.08014572132438,1706708864,2024-01-31 13:47:44
backend_1,10,5.92617902086398,13.713380662309413,1706708867,2024-01-31 13:47:47
backend_1,8,-7.440638318636367,30.029680840681817,1706708867,2024-01-31 13:47:47
backend_1,1,4.481640056094975,38.673730042071234,1706708868,2024-01-31 13:47:48
backend_1,5,18.186054901564102,29.743605828761396,1706708871,2024-01-31 13:47:51
backend_1,4,30.248256854197557,35.0,1706708870,2024-01-31 13:47:50
backend_1,3,-128.1385374799923,45.283588263785944,1706708870,2024-01-31 13:47:50
backend_1,8,18.115616289649104,-75.69575872801434,1706708871,2024-01-31 13:47:51
backend_1,1,12.007106527546682,9.677499703117,1706708872,2024-01-31 13:47:52
backend_1,2,inf,,1706708873,2024-01-31 13:47:53
backend_1,5,-11.057966020211317,38.86053733826408,1706708874,2024-01-31 13:47:54
backend_1,4,169.26993477841046,28.537767018847216,1706708874,2024-01-31 13:47:54
backend_1,10,-inf,,1706708875,2024-01-31 13:47:55
backend_1,7,18.347550621062766,26.669964496558755,1706708875,2024-01-31 13:47:55
backend_1,4,inf,,1706708877,2024-01-31 13:47:57
backend_1,8,-8.875900081463584,24.964523476415252,1706708877,2024-01-31 13:47:57
backend_1,1,18.13926730537228,44.92904695283048,1706708878,2024-01-31 13:47:58
backend_1,5,135.836116964049,46.791945773908495,1706708882,2024-01-31 13:48:02
backend_1,4,17.668245895010376,11.731152781302626,1706708882,2024-01-31 13:48:02
backend_1,2,-inf,,1706708883,2024-01-31 13:48:03
backend_1,8,22.029240169247412,33.78811302519413,1706708884,2024-01-31 13:48:04
backend_1,10,22.989952620625182,17.969134738060404,1706708885,2024-01-31 13:48:05
backend_1,7,11.501905778549945,21.43255214047097,1706708884,2024-01-31 13:48:04
backend_1,4,4.67248950240111,27.731544755215996,1706708886,2024-01-31 13:48:06
backend_1,8,16.795726659353264,34.22198120007633,1706708887,2024-01-31 13:48:07
backend_1,10,-5.691154422538439,31.044134183096176,1706708889,2024-01-31 13:48:09
backend_1,10,-inf,,1706708889,2024-01-31 13:48:09
backend_1,2,24.625016831148997,21.483056401381223,1706708890,2024-01-31 13:48:10
backend_1,10,14.1389598057655,27.583120582703497,1706708891,2024-01-31 13:48:11
backend_1,4,208.11539697586596,0.059361681363623,1706708892,2024-01-31 13:48:12
backend_1,5,59.93083867279414,31.28850078842219,1706708893,2024-01-31 13:48:13
backend_1,7,inf,,1706708893,2024-01-31 13:48:13
backend_1,1,48.820736880569285,25.0,1706708894,2024-01-31 13:48:14
backend_1,8,14.73568998210709,47.094305849579065,1706708895,2024-01-31 13:48:15
backend_1,10,11.33187969150648,9.48832051209293,1706708896,2024-01-31 13:48:16
backend_1,2,97.19387887220088,22.500070476184284,1706708897,2024-01-31 13:48:17
backend_1,4,-96.99555320336758,14.188611699158105,1706708898,2024-01-31 13:48:18
backend_1,4,4.729026830113725,25.568896304780413,1706708899,2024-01-31 13:48:19
backend_1,7,12.849212582194621,27.182246098902155,1706708900,2024-01-31 13:48:20
backend_1,5,-2.26133571165856,44.536186525774426,1706708900,2024-01-31 13:48:20
backend_1,1,14.80109282630285,44.94787096682685,1706708901,2024-01-31 13:48:21
backend_1,8,27.350850474073958,22.966390282389483,1706708904,2024-01-31 13:48:24
backend_1,5,-inf,,1706708904,2024-01-31 13:48:24
backend_1,2,18.08997746349489,29.227505634126278,1706708904,2024-01-31 13:48:24
backend_1,7,17.628974112845444,34.75838062093553,1706708906,2024-01-31 13:48:26
backend_1,1,-1.775326872225783,33.16415039461023,1706708907,2024-01-31 13:48:27
backend_1,8,9.673307998601132,34.93290079288077,1706708908,2024-01-31 13:48:28
backend_1,6,53.73191043400414,28.13488181171564,1706708908,2024-01-31 13:48:28
backend_1,4,14.136915294019442,-7.269175210849051,1706708909,2024-01-31 13:48:29
backend_1,1,-51.5965097184886,50.300516329239,1706708911,2024-01-31 13:48:31
backend_1,1,5.178533707222911,36.834060154246764,1706708911,2024-01-31 13:48:31
backend_1,2,-10.676392989950799,25.549206510382422,1706708913,2024-01-31 13:48:33
backend_1,7,6.338395503825282,32.59592122116093,1706708914,2024-01-31 13:48:34
backend_1,1,15.000000000000002,23.943461169268165,1706708914,2024-01-31 13:48:34
backend_1,10,11.431328441317824,32.907703003524674,1706708915,2024-01-31 13:48:35
backend_1,6,22.86767919838707,35.94643601672029,1706708916,2024-01-31 13:48:36
backend_1,5,inf,,1706708917,2024-01-31 13:48:37
backend_1,7,20.31123911801782,35.9052326526222,1706708918,2024-01-31 13:48:38
backend_1,1,17.02383058803889,40.66962705897083,1706708924,2024-01-31 13:48:44
backend_1,4,-46.925039058953644,24.023744141156953,1706708925,2024-01-31 13:48:45
backend_1,8,45.00809786258169,28.537767018847216,1706708925,2024-01-31 13:48:45
backend_1,7,14.076099389241199,48.74405678424521,1706708926,2024-01-31 13:48:46
backend_1,2,inf,,1706708929,2024-01-31 13:48:49
backend_1,7,5.581306641457232,49.16210984879534,1706708929,2024-01-31 13:48:49
backend_1,4,1.699621558382916,41.7282411962124,1706708930,2024-01-31 13:48:50
backend_1,10,29.349110358440207,29.52889497506764,1706708931,2024-01-31 13:48:51
backend_1,6,72.27564514738452,69.09098845917985,1706708931,2024-01-31 13:48:51
backend_1,1,19.37583090352503,24.516761241871063,1706708933,2024-01-31 13:48:53
backend_1,7,14.22567137155019,49.316677521361626,1706708933,2024-01-31 13:48:53
backend_1,5,82.46860292442531,50.08305010651924,1706708933,2024-01-31 13:48:53
backend_1,3,-113.86214180155596,-78.29082671672207,1706708935,2024-01-31 13:48:55
backend_1,9,25.788540447173546,38.08972551974292,1706708936,2024-01-31 13:48:56
backend_1,10,-15.704972633402491,63.55745895010375,1706708937,2024-01-31 13:48:57
backend_1,1,27.906260192909883,24.416383056377004,1706708939,2024-01-31 13:48:59
backend_1,4,23.87030142180369,21.488574202444546,1706708942,2024-01-31 13:49:02
backend_1,2,27.738628036310526,25.04331663977172,1706708941,2024-01-31 13:49:01
backend_1,5,-45.0575258488815,33.370161096665285,1706708942,2024-01-31 13:49:02
backend_1,3,15.0,35.61507109253301,1706708943,2024-01-31 13:49:03
backend_1,8,-368.2992338233168,340.54913654725686,1706708944,2024-01-31 13:49:04
backend_1,5,20.41285123287838,27.939401159325794,1706708944,2024-01-31 13:49:04
backend_1,1,14.203165885487595,38.95282478868417,1706708945,2024-01-31 13:49:05
backend_1,5,44.06791342194887,46.46584114756935,1706708946,2024-01-31 13:49:06
backend_1,7,-inf,,1706708947,2024-01-31 13:49:07
backend_1,8,33.50201476675272,26.443518100675277,1706708949,2024-01-31 13:49:09
backend_1,10,-29.554070630917465,29.634966195242306,1706708949,2024-01-31 13:49:09
backend_1,1,20.79980745317951,42.37455489968338,1706708950,2024-01-31 13:49:10
backend_1,5,13.077340305580442,21.027878921889002,1706708951,2024-01-31 13:49:11
backend_1,7,13.592463974091782,36.925207732251025,1706708952,2024-01-31 13:49:12
backend_1,1,22.38407007337144,39.6930030574847,1706708953,2024-01-31 13:49:13
backend_1,2,11.708242547558882,44.0354991161925,1706708954,2024-01-31 13:49:14
backend_1,5,4.902691997248378,21.47681139920663,1706708956,2024-01-31 13:49:16
backend_1,8,80.30968164085473,21.998988276698906,1706708958,2024-01-31 13:49:18
backend_1,4,32.42176694210956,30.083050106519238,1706708958,2024-01-31 13:49:18
backend_1,1,18.164956071265262,20.87016559096189,1706708959,2024-01-31 13:49:19
backend_1,8,-9.734581256656247,50.4185297941692,1706708960,2024-01-31 13:49:20
backend_1,7,11.376783956687746,22.588763540689534,1706708960,2024-01-31 13:49:20
backend_1,5,-14.50418442484849,20.85150071374626,1706708960,2024-01-31 13:49:20
backend_1,2,15.0,32.67701411465057,1706708962,2024-01-31 13:49:22
backend_1,1,25.930019150723055,51.64990772424278,1706708962,2024-01-31 13:49:22
backend_1,10,52.744173866938745,16.16425086963348,1706708963,2024-01-31 13:49:23
backend_1,7,inf,,1706708963,2024-01-31 13:49:23
backend_1,7,8.382768990436782,31.501167600305745,1706708964,2024-01-31 13:49:24
backend_1,7,12.716345723672408,26.69695967529402,1706708965,2024-01-31 13:49:25
backend_1,7,-15.08119664173239,36.54778637276684,1706708965,2024-01-31 13:49:25
backend_1,5,13.293782594475548,15.297677282426534,1706708967,2024-01-31 13:49:27
backend_1,10,inf,,1706708967,2024-01-31 13:49:27
backend_1,1,9.940584723437587,25.54327963444491,1706708968,2024-01-31 13:49:28
backend_1,7,8.834684412985506,16.530743345130436,1706708970,2024-01-31 13:49:30
backend_1,5,15.0,32.09113528129633,1706708972,2024-01-31 13:49:32
backend_1,2,15.0,43.463766902378836,1706708973,2024-01-31 13:49:33
backend_1,10,9.688760881982178,9.454070661486634,1706708974,2024-01-31 13:49:34
backend_1,4,3.181190239824993,26.867597450711468,1706708974,2024-01-31 13:49:34
backend_1,7,113.84359154766686,115.92551442084554,1706708976,2024-01-31 13:49:36
backend_1,1,-29.030180292040995,29.634966195242306,1706708977,2024-01-31 13:49:37
backend_1,2,10.659863603823304,26.136533505904737,1706708978,2024-01-31 13:49:38
backend_1,10,12.525178012564812,30.41852979416921,1706708979,2024-01-31 13:49:39
backend_1,7,21.809008473991135,25.737225447660073,1706708980,2024-01-31 13:49:40
backend_1,1,14.568457647009723,40.647313529485416,1706708981,2024-01-31 13:49:41
backend_1,4,inf,,1706708982,2024-01-31 13:49:42
backend_1,5,13.682391737105279,31.142191813990113,1706708983,2024-01-31 13:49:43
backend_1,6,-11.22404108102937,27.839371738516505,1706708984,2024-01-31 13:49:44
backend_1,2,165.4073466675128,-19.728216403452006,1706708985,2024-01-31 13:49:45
backend_1,3,8.745088459202393,36.7551782606729,1706708985,2024-01-31 13:49:45
backend_1,4,5.893090722209628,23.998998922197863,1706708986,2024-01-31 13:49:46
backend_1,8,8.073510723551014,25.97829332746371,1706708986,2024-01-31 13:49:46
backend_1,7,4.666316568809904,37.96265754403555,1706708987,2024-01-31 13:49:47
backend_1,10,8.830383270101706,22.217501177116738,1706708989,2024-01-31 13:49:49
backend_1,6,inf,,1706708991,2024-01-31 13:49:51
backend_1,2,18.993630855123115,32.3341601605612,1706708990,2024-01-31 13:49:50
backend_1,8,44.421959335141885,41.66852274655078,1706708991,2024-01-31 13:49:51
backend_1,1,23.323463267615292,35.0,1706708992,2024-01-31 13:49:52
backend_1,7,-inf,,1706708993,2024-01-31 13:49:53
backend_1,5,-inf,,1706708993,2024-01-31 13:49:53
backend_1,1,24.101593629071132,35.04732073616257,1706708994,2024-01-31 13:49:54
backend_1,3,19.035198232498118,32.44284167580841,1706708995,2024-01-31 13:49:55
backend_1,2,87.96295341547356,-66.83864978613835,1706708995,2024-01-31 13:49:55
backend_1,2,-3.088629019564191,34.568457647009716,1706708997,2024-01-31 13:49:57
backend_1,10,19.638340318959106,25.427329141513642,1706708997,2024-01-31 13:49:57
backend_1,4,20.311239118017824,16.520930822706564,1706708998,2024-01-31 13:49:58
backend_1,4,22.046690357782722,25.816048619658133,1706709037,2024-01-31 13:50:37
backend_1,1,-26.92447706860834,13.004457655924838,1706709027,2024-01-31 13:50:27
backend_1,1,-12.078909250948357,7.662448630484016,1706709085,2024-01-31 13:51:25
backend_1,10,15.0,26.67956128107202,1706709150,2024-01-31 13:52:30
backend_1,2,41.48803016870231,23.690561385746058,1706709139,2024-01-31 13:52:19
backend_1,10,20.40830417051798,35.02288247981421,1706709094,2024-01-31 13:51:34
backend_1,6,67.49883335175083,21.60747174566374,1706709127,2024-01-31 13:52:07
backend_1,3,-5.879540192553804,30.810229903723073,1706709054,2024-01-31 13:50:54
backend_1,10,1.101300240134023,35.95942064501514,1706709059,2024-01-31 13:50:59
backend_1,7,5.320622775131561,34.005971179862286,1706709159,2024-01-31 13:52:39
backend_1,10,5.785417417551827,16.559746046001642,1706709114,2024-01-31 13:51:54
backend_1,1,20.19246207424907,50.51033428499501,1706709009,2024-01-31 13:50:09
backend_1,10,17.698086258302638,13.574263971642862,1706709121,2024-01-31 13:52:01
backend_1,1,74.06431880164783,23.823792814695945,1706709039,2024-01-31 13:50:39
backend_1,5,16.77427733170334,24.502368842515562,1706709096,2024-01-31 13:51:36
backend_1,5,11.456698592282333,21.037546260219255,1706709133,2024-01-31 13:52:13
backend_1,10,9.84117131833484,21.89446065899591,1706709103,2024-01-31 13:51:43
backend_1,1,12.643119849697975,14.594305849579053,1706709135,2024-01-31 13:52:15
backend_1,7,94.12603069745289,121.54759102716629,1706709051,2024-01-31 13:50:51
backend_1,6,6.592575355450919,32.61113696682362,1706709160,2024-01-31 13:52:40
backend_1,10,13.487964626416044,40.011844212577806,1706709120,2024-01-31 13:52:00
backend_1,1,18.983214658290127,34.02517801256481,1706709067,2024-01-31 13:51:07
backend_1,1,16.317608262894723,46.35375885759801,1706709115,2024-01-31 13:51:55
backend_1,5,6.673360558106125,17.157155564916525,1706709157,2024-01-31 13:52:37
backend_1,8,-17.87716720894405,17.529624593291963,1706709087,2024-01-31 13:51:27
backend_1,10,-21.376188629766823,18.632738036122134,1706709146,2024-01-31 13:52:26
backend_1,10,13.143262053312132,14.8300534600159,1706709087,2024-01-31 13:51:27
backend_1,5,38.292733406467235,48.94899994833118,1706709133,2024-01-31 13:52:13
backend_1,10,-29.148209675866156,30.387164314224908,1706709163,2024-01-31 13:52:43
backend_1,5,17.519810719182633,36.13099878600778,1706709093,2024-01-31 13:51:33
backend_1,8,22.954285085134984,25.916111647384593,1706709148,2024-01-31 13:52:28
backend_1,10,14.531618067019922,18.752968084068183,1706709111,2024-01-31 13:51:51
backend_1,1,-13.023344928446384,23.35749130366521,1706709017,2024-01-31 13:50:17
backend_1,4,13.737103036388508,8.723287243386363,1706709064,2024-01-31 13:51:04
backend_1,10,90.12470226411963,-25.955734736940872,1706709081,2024-01-31 13:51:21
backend_1,6,20.027683368839746,51.88095022998383,1706709032,2024-01-31 13:50:32
backend_1,1,89.00758689163955,21.48850554264602,1706709152,2024-01-31 13:52:32
backend_1,5,24.66540606984557,29.79578638719489,1706709107,2024-01-31 13:51:47
backend_1,5,29.705801841605073,32.914822674907384,1706709012,2024-01-31 13:50:12
backend_1,4,26.919785759264375,26.026768487587137,1706709147,2024-01-31 13:52:27
backend_1,1,14.755684591877536,26.328300789220464,1706709047,2024-01-31 13:50:47
